,date,acdc,load,pv,ess_charge,ess_discharge,workday,,,
2781,2023-09-25 16:15,45.6,57.9,11.8,0,0,1,,,
2782,2023-09-25 16:30,49.8,57.63,7.1,0,0,1,,,
2783,2023-09-25 16:45,50.7,57.99,6.6,0,0,1,,,
2784,2023-09-25 17:00,54,57.99,3.4,0,0,1,,,
2785,2023-09-25 17:15,50.5,50.72,3,0,0,1,,,
2786,2023-09-25 17:30,50.5,50.95,2.3,0,0,1,,,
2787,2023-09-25 17:45,53.4,50.48,0,0,0,1,,,
2788,2023-09-25 18:00,52.9,50.19,0,0,0,1,,,
2789,2023-09-25 18:15,48,43.93,0,0,0,1,,,
2790,2023-09-25 18:30,48,44.27,0,0,0,1,,,
2791,2023-09-25 18:45,47.7,44.06,0,0,0,1,,,
2792,2023-09-25 19:00,46.1,43.47,0,0,0,1,,,
2793,2023-09-25 19:15,45.6,43.37,0,0,0,1,,,
2794,2023-09-25 19:30,44.5,43.68,0,0,0,1,,,
2795,2023-09-25 19:45,46.7,43.48,0,0,0,1,,,
2796,2023-09-25 20:00,42.9,40.86,0,0,0,1,,,
2797,2023-09-25 20:15,42.6,38.19,0,0,0,1,,,
2798,2023-09-25 20:30,42.6,40.22,0,0,0,1,,,
2799,2023-09-25 20:45,42.8,39.59,0,0,0,1,,,
2800,2023-09-25 21:00,41.7,38.04,0,0,0,1,,,
2801,2023-09-25 21:15,33.6,31.18,0,0,0,1,,,
2802,2023-09-25 21:30,30.7,29.08,0,0,0,1,,,
2803,2023-09-25 21:45,32.1,29.22,0,0,0,1,,,
2804,2023-09-25 22:00,30.4,28.93,0,0,0,1,,,
2805,2023-09-25 22:15,22.4,21.96,0,0,0,1,,,
2806,2023-09-25 22:30,21.6,21.88,0,0,0,1,,,
2807,2023-09-25 22:45,21.4,21.91,0,0,0,1,,,
2808,2023-09-25 23:00,20.2,21.85,0,0,0,1,,,
2809,2023-09-25 23:15,17.8,16.24,0,0,0,1,,,
2810,2023-09-25 23:30,14.4,14.67,0,0,0,1,,,
2811,2023-09-25 23:45,14.2,14.69,0,0,0,1,,,
2812,2023-10-11 22:15,74.8,114.11,15,0,0,1,,,
2813,2023-10-11 22:30,0,0,0,0,0,1,,,
2814,2023-10-11 22:45,0,0,0,0,0,1,,,
2815,2023-10-11 23:00,0,0,0,0,0,1,,,
2816,2023-10-11 23:30,0,0,0,0,0,1,,,
2817,2023-10-11 23:45,0,0,0,0,0,1,,,
2818,2023-10-12 0:00,0,0,0,0,0,1,,,
2819,2023-10-12 0:15,0,0,0,0,0,1,,,
2820,2023-10-12 0:45,0,0,0,0,0,1,,,
2821,2023-10-12 1:00,0,0,0,0,0,1,,,
2822,2023-10-12 1:15,0,0,0,0,0,1,,,
2823,2023-10-12 1:45,0,0,0,0,0,1,,,
2824,2023-10-12 2:00,0,0,0,0,0,1,,,
2825,2023-10-12 2:15,0,0,0,0,0,1,,,
2826,2023-10-12 2:30,0,0,0,0,0,1,,,
2827,2023-10-12 2:45,0,0,0,0,0,1,,,
2828,2023-10-12 3:00,0,0,0,0,0,1,,,
2829,2023-10-12 3:15,0,0,0,0,0,1,,,
2830,2023-10-12 3:30,0,0,0,0,0,1,,,
2831,2023-10-12 3:45,0,0,0,0,0,1,,,
2832,2023-10-12 4:00,0,0,0,0,0,1,,,
2833,2023-10-12 4:15,0,0,0,0,0,1,,,
2834,2023-10-12 4:30,0,0,0,0,0,1,,,
2835,2023-10-12 4:45,0,0,0,0,0,1,,,
2836,2023-10-12 5:00,0,0,0,0,0,1,,,
2837,2023-10-12 5:15,0,0,0,0,0,1,,,
2838,2023-10-12 5:30,0,0,0,0,0,1,,,
2839,2023-10-12 5:45,0,0,0,0,0,1,,,
2840,2023-10-12 6:00,0,0,0,0,0,1,,,
2841,2023-10-12 6:15,0,0,0,0,0,1,,,
2842,2023-10-12 6:30,0,0,0,0,0,1,,,
2843,2023-10-12 6:45,0,0,0,0,0,1,,,
2844,2023-10-12 7:00,0,0,0,0,0,1,,,
2845,2023-10-12 7:15,0,0,0,0,0,1,,,
2846,2023-10-12 7:30,0,0,0,0,0,1,,,
2847,2023-10-12 7:45,0,0,0,0,0,1,,,
2848,2023-10-12 8:00,0,0,0,0,0,1,,,
2849,2023-10-12 8:15,0,0,0,0,0,1,,,
2850,2023-10-12 8:30,0,0,0,0,0,1,,,
2851,2023-10-12 8:45,0,0,0,0,0,1,,,
2852,2023-10-12 9:00,0,0,0,0,0,1,,,
2853,2023-10-12 9:15,0,0,0,0,0,1,,,
2854,2023-10-12 9:30,0,0,0,0,0,1,,,
2855,2023-10-12 9:45,0,0,0,0,0,1,,,
2856,2023-10-12 10:00,0,0,0,0,0,1,,,
2857,2023-10-12 10:15,0,0,0,0,0,1,,,
2858,2023-10-12 10:30,0,0,0,0,0,1,,,
2859,2023-10-12 10:45,0,0,0,0,0,1,,,
2860,2023-10-12 11:00,0,0,0,0,0,1,,,
2861,2023-10-12 11:15,0,0,0,0,0,1,,,
2862,2023-10-12 11:30,0,0,0,0,0,1,,,
2863,2023-10-12 11:45,-65701.8,-851.21,-25377.7,0,0,1,,,
2864,2023-10-12 12:00,0,0,0,0,0,1,,,
2865,2023-10-12 12:15,0,0,0,0,0,1,,,
2866,2023-10-12 12:30,0,0,0,0,0,1,,,
2867,2023-10-12 12:45,1.52,1.6,0,0,0,1,,,
2868,2023-10-12 13:00,0.6,0.4,0,0,0,1,,,
2869,2023-10-12 13:15,0,0,0,0,0,1,,,
2870,2023-10-12 13:30,0.27,0,0,0,0,1,,,
2871,2023-10-12 13:45,0,0,0,0,0,1,,,
2872,2023-10-12 14:00,0.05,0,0,0,0,1,,,
2873,2023-10-12 14:15,0,0,0,0,0,1,,,
2874,2023-10-12 14:30,0.04,0,0,0.01,0,1,,,
2875,2023-10-12 14:45,0.16,11.7,0,0.02,0,1,,,
2876,2023-10-12 15:00,0.01,0,0,0,0,1,,,
2877,2023-10-12 15:15,0.01,0.01,0,0,0,1,,,
2878,2023-10-12 15:30,0.01,0.15,0,0,0,1,,,
2879,2023-10-12 15:45,0.01,0.04,0,0,0,1,,,
2880,2023-10-12 16:00,0.02,0.14,0,0,0,1,,,
2881,2023-10-12 16:15,0,0.12,0,0,0,1,,,
2882,2023-10-12 16:30,1.17,8.71,3.32,0,0,1,,,
2883,2023-10-12 16:45,0.63,42.39,26.9,0.01,0,1,,,
2884,2023-10-12 17:00,0.02,41.3,28.3,0,0,1,,,
2885,2023-10-12 17:15,0.12,34.07,22.65,0.01,0,1,,,
2886,2023-10-12 17:30,0.18,36.23,21.89,0,0,1,,,
2887,2023-10-12 17:45,1.35,46.45,27.41,0,0,1,,,
2888,2023-10-12 18:00,0.2,39.82,24.6,0,0,1,,,
2889,2023-10-12 18:15,0.01,5.56,3.46,0.01,0,1,,,
2890,2023-10-12 18:30,0,0,0,0,0,1,,,
2891,2023-10-12 18:45,0.03,21.9,0,1.15,0,1,,,
2892,2023-10-12 19:00,0.04,42.61,0,0,0,1,,,
2893,2023-10-12 19:15,0.11,42.6,0.01,0,0,1,,,
2894,2023-10-12 19:30,0.02,44.95,0,0,0,1,,,
2895,2023-10-12 19:45,0.16,35.65,0.01,0.01,0,1,,,
2896,2023-10-12 20:00,0.02,0,0,0,0,1,,,
2897,2023-10-12 20:30,0,0,0,0,0,1,,,
2898,2023-10-12 20:45,0,0,0,0,0,1,,,
2899,2023-10-12 21:00,0,0,0,0,0,1,,,
2900,2023-10-12 21:30,0,0,0,0,0,1,,,
2901,2023-10-12 21:45,0,0,0,0,0,1,,,
2902,2023-10-12 22:00,0,0,0,0,0,1,,,
2903,2023-10-12 22:15,0,0,0,0,0,1,,,
2904,2023-10-12 22:30,0,0,0,0,0,1,,,
2905,2023-10-12 22:45,0,0,0,0,0,1,,,
2906,2023-10-12 23:00,0,0,0,0,0,1,,,
2907,2023-10-12 23:15,0,0,0,0,0,1,,,
2908,2023-10-12 23:30,0,0,0,0,0,1,,,
2909,2023-10-12 23:45,0,0,0,0,0,1,,,
2910,2023-10-13 0:00,0,0,0,0,0,1,,,
2911,2023-10-13 0:15,0,0,0,0,0,1,,,
2912,2023-10-13 0:30,0,0,0,0,0,1,,,
2913,2023-10-13 0:45,0,0,0,0,0,1,,,
2914,2023-10-13 1:00,0,0,0,0,0,1,,,
2915,2023-10-13 1:15,0,0,0,0,0,1,,,
2916,2023-10-13 1:30,0,0,0,0,0,1,,,
2917,2023-10-13 1:45,0,0,0,0,0,1,,,
2918,2023-10-13 2:00,0,0,0,0,0,1,,,
2919,2023-10-13 2:15,0,0,0,0,0,1,,,
2920,2023-10-13 2:30,0,0,0,0,0,1,,,
2921,2023-10-13 2:45,0,0,0,0,0,1,,,
2922,2023-10-13 3:00,0,0,0,0,0,1,,,
2923,2023-10-13 3:15,0,0,0,0,0,1,,,
2924,2023-10-13 3:30,0,0,0,0,0,1,,,
2925,2023-10-13 3:45,0,0,0,0,0,1,,,
2926,2023-10-13 4:00,0,0,0,0,0,1,,,
2927,2023-10-13 4:15,0,0,0,0,0,1,,,
2928,2023-10-13 4:30,0,0,0,0,0,1,,,
2929,2023-10-13 4:45,0,0,0,0,0,1,,,
2930,2023-10-13 5:00,0,0,0,0,0,1,,,
2931,2023-10-13 5:15,0,0,0,0,0,1,,,
2932,2023-10-13 5:30,0,0,0,0,0,1,,,
2933,2023-10-13 5:45,0,0,0,0,0,1,,,
2934,2023-10-13 6:00,0,0,0,0,0,1,,,
2935,2023-10-13 6:15,0,0,0,0,0,1,,,
2936,2023-10-13 6:30,0,0,0,0,0,1,,,
2937,2023-10-13 6:45,0,0,0,0,0,1,,,
2938,2023-10-13 7:00,0,0,0,0,0,1,,,
2939,2023-10-13 7:15,0,0,0,0,0,1,,,
2940,2023-10-13 7:30,0,0,0,0,0,1,,,
2941,2023-10-13 7:45,0,0,0,0,0,1,,,
2942,2023-10-13 8:00,0,0,0,0,0,1,,,
2943,2023-10-13 8:15,0,0,0,0,0,1,,,
2944,2023-10-13 8:30,0,0,0,0,0,1,,,
2945,2023-10-13 8:45,0,0,0,0,0,1,,,
2946,2023-10-13 9:00,0,0,0,0,0,1,,,
2947,2023-10-13 9:15,0,0,0,0,0,1,,,
2948,2023-10-13 9:30,0,0,0,0,0,1,,,
2949,2023-10-13 9:45,0,0,0,0,0,1,,,
2950,2023-10-13 10:00,0,0,0,0,0,1,,,
2951,2023-10-13 10:15,0,0,0,0,0,1,,,
2952,2023-10-13 10:30,0,0,0,0,0,1,,,
2953,2023-10-13 10:45,0,0,0,0,0,1,,,
2954,2023-10-13 11:00,0,0,0,0,0,1,,,
2955,2023-10-13 11:15,0,0,0,0,0,1,,,
2956,2023-10-13 11:30,0,0,0,0,0,1,,,
2957,2023-10-13 11:45,0,0,0,0,0,1,,,
2958,2023-10-13 12:00,0,0,0,0,0,1,,,
2959,2023-10-13 12:15,0,0,0,0,0,1,,,
2960,2023-10-13 12:30,0,0,0,0,0,1,,,
2961,2023-10-13 12:45,0,0,0,0,0,1,,,
2962,2023-10-13 13:00,0,0,0,0,0,1,,,
2963,2023-10-13 13:15,0,0,0,0,0,1,,,
2964,2023-10-13 13:30,0,0,0,0,0,1,,,
2965,2023-10-13 13:45,0,0,0,0,0,1,,,
2966,2023-10-13 14:00,0,0,0,0,0,1,,,
2967,2023-10-13 14:15,0,0,0,0,0,1,,,
2968,2023-10-13 14:30,0,0,0,0,0,1,,,
2969,2023-10-13 14:45,0,0,0,0,0,1,,,
2970,2023-10-13 15:00,0,0,0,0,0,1,,,
2971,2023-10-13 15:15,0,0,0,0,0,1,,,
2972,2023-10-13 15:30,0,0,0,0,0,1,,,
2973,2023-10-13 15:45,0,0,0,0,0,1,,,
2974,2023-10-13 16:00,0,0,0,0,0,1,,,
2975,2023-10-13 16:15,0,0,0,0,0,1,,,
2976,2023-10-13 16:30,0,0,0,0,0,1,,,
2977,2023-10-13 16:45,0,0,0,0,0,1,,,
2978,2023-10-13 17:00,0,0,0,0,0,1,,,
2979,2023-10-13 17:15,0,0,0,0,0,1,,,
2980,2023-10-13 17:30,0,0,0,0,0,1,,,
2981,2023-10-13 17:45,0,0,0,0,0,1,,,
2982,2023-10-13 18:00,0,0,0,0,0,1,,,
2983,2023-10-13 18:15,0,0,0,0,0,1,,,
2984,2023-10-13 18:30,0,0,0,0,0,1,,,
2985,2023-10-13 18:45,0,0,0,0,0,1,,,
2986,2023-10-13 19:00,0,0,0,0,0,1,,,
2987,2023-10-13 19:15,0,0,0,0,0,1,,,
2988,2023-10-13 19:30,0,0,0,0,0,1,,,
2989,2023-10-13 19:45,0,0,0,0,0,1,,,
2990,2023-10-16 16:30,4.18,0,0.02,4.22,0,1,,,
2991,2023-10-16 16:45,13.54,0,0.01,13.47,0,1,,,
2992,2023-10-16 17:00,13.98,0,0.01,14.03,0,1,,,
2993,2023-10-16 17:15,31.85,0,0.01,31.71,0,1,,,
2994,2023-10-16 17:30,35.62,0,4.1,56.65,0,1,,,
2995,2023-10-16 17:45,38.05,0,11.09,60.58,0,1,,,
2996,2023-10-16 18:00,39.35,0,0,39.99,0,1,,,
2997,2023-10-16 18:15,0,0,0,0,0,1,,,
2998,2023-10-16 18:30,0,0,0,0,0,1,,,
2999,2023-10-16 18:45,0,0,0,0,0,1,,,
3000,2023-10-16 19:00,0,0,0,0,0,1,,,
3001,2023-10-16 19:15,0,0,0,0,0,1,,,
3002,2023-10-16 19:30,0,0,0,0,0,1,,,
3003,2023-10-16 19:45,0,0,0,0,0,1,,,
3004,2023-10-16 20:00,0,0,0,0,0,1,,,
3005,2023-10-16 20:15,0,0,0,0,0,1,,,
3006,2023-10-16 20:30,0,0,0,0,0,1,,,
3007,2023-10-16 20:45,0,0,0,0,0,1,,,
3008,2023-10-16 21:00,0,0,0,0,0,1,,,
3009,2023-10-16 21:15,0,0,0,0,0,1,,,
3010,2023-10-16 21:30,0,0,0,0,0,1,,,
3011,2023-10-16 21:45,0,0,0,0,0,1,,,
3012,2023-10-16 22:00,0,0,0,0,0,1,,,
3013,2023-10-16 22:15,0,0,0,0,0,1,,,
3014,2023-10-16 22:30,0,0,0,0,0,1,,,
3015,2023-10-16 22:45,0,0,0,0,0,1,,,
3016,2023-10-16 23:00,0,0,0,0,0,1,,,
3017,2023-10-16 23:15,0,0,0,0,0,1,,,
3018,2023-10-16 23:30,0,0,0,0,0,1,,,
3019,2023-10-16 23:45,0,0,0,0,0,1,,,
3020,2023-10-17 0:00,0,0,0,0,0,1,,,
3021,2023-10-17 0:15,0,0,0,0,0,1,,,
3022,2023-10-17 0:30,0,0,0,0,0,1,,,
3023,2023-10-17 0:45,0,0,0,0,0,1,,,
3024,2023-10-17 1:00,0,0,0,0,0,1,,,
3025,2023-10-17 1:15,0,0,0,0,0,1,,,
3026,2023-10-17 1:30,0,0,0,0,0,1,,,
3027,2023-10-17 1:45,0,0,0,0,0,1,,,
3028,2023-10-17 2:00,0,0,0,0,0,1,,,
3029,2023-10-17 2:15,0,0,0,0,0,1,,,
3030,2023-10-17 2:30,0,0,0,0,0,1,,,
3031,2023-10-17 2:45,0,0,0,0,0,1,,,
3032,2023-10-17 3:00,0,0,0,0,0,1,,,
3033,2023-10-17 3:15,0,0,0,0,0,1,,,
3034,2023-10-17 3:30,0,0,0,0,0,1,,,
3035,2023-10-17 3:45,0,0,0,0,0,1,,,
3036,2023-10-17 4:00,0,0,0,0,0,1,,,
3037,2023-10-17 4:15,0,0,0,0,0,1,,,
3038,2023-10-17 4:30,0,0,0,0,0,1,,,
3039,2023-10-17 4:45,0,0,0,0,0,1,,,
3040,2023-10-17 5:00,0,0,0,0,0,1,,,
3041,2023-10-17 5:15,0,0,0,0,0,1,,,
3042,2023-10-17 5:30,0,0,0,0,0,1,,,
3043,2023-10-17 6:00,0,0,0,0,0,1,,,
3044,2023-10-17 6:15,0,0,0,0,0,1,,,
3045,2023-10-17 6:45,0,0,0,0,0,1,,,
3046,2023-10-17 7:00,0,0,0,0,0,1,,,
3047,2023-10-17 14:30,0,0,0,0,0,1,,,
3048,2023-10-17 14:45,-176.59,0.01,0,-220.64,0,1,,,
3049,2023-10-17 15:00,29.24,29.12,0,26.68,0,1,,,
3050,2023-10-17 15:15,68.11,67.89,0.33,37.22,0,1,,,
3051,2023-10-17 15:30,50.66,64.33,13.28,4.65,0,1,,,
3052,2023-10-17 15:45,43,56.22,13.35,0.03,0,1,,,
3053,2023-10-17 16:00,42.52,56.08,13.36,0,0,1,,,
3054,2023-10-17 16:15,43.22,56.74,13.33,0.03,0,1,,,
3055,2023-10-17 16:30,46.3,58.98,13.24,0.17,0,1,,,
3056,2023-10-17 16:45,34.06,44.34,9.42,0.07,0,1,,,
3057,2023-10-17 17:00,43.64,57,13.29,0.04,0,1,,,
3058,2023-10-17 17:15,42.7,56.12,13.29,0,0,1,,,
3059,2023-10-17 17:30,42.76,56.23,13.31,0,0,1,,,
3060,2023-10-17 17:45,21.27,27.92,9.35,0.07,0,1,,,
3061,2023-10-17 18:00,0,0,0,0,-30.39,1,,,
3062,2023-10-17 18:15,0,0,0,0,0,1,,,
3063,2023-10-17 18:30,27.16,0,0,26.66,0,1,,,
3064,2023-10-17 18:45,51.34,0,0,50.87,0,1,,,
3065,2023-10-17 19:00,33.39,0,0,32.24,0,1,,,
3066,2023-10-17 19:15,3.98,0,0,6.04,0,1,,,
3067,2023-10-17 19:30,0,0,0,0,0,1,,,
3068,2023-10-17 19:45,0,0,0,0,0,1,,,
3069,2023-10-17 20:00,0,0,0,0,0,1,,,
3070,2023-10-17 20:15,0,0,0,0,0,1,,,
3071,2023-10-17 20:30,0,0,0,0,0,1,,,
3072,2023-10-17 20:45,0,0,0,0,0,1,,,
3073,2023-10-17 21:00,0,0,0,0,0,1,,,
3074,2023-10-17 21:15,0,0,0,0,0,1,,,
3075,2023-10-17 21:30,0,0,0,0,0,1,,,
3076,2023-10-17 21:45,0,0,0,0,0,1,,,
3077,2023-10-17 22:00,0,0,0,0,0,1,,,
3078,2023-10-17 22:15,0,0,0,0,0,1,,,
3079,2023-10-17 22:30,0,0,0,0,0,1,,,
3080,2023-10-17 22:45,0,0,0,0,0,1,,,
3081,2023-10-17 23:00,0,0,0,0,0,1,,,
3082,2023-10-17 23:15,0,0,0,0,0,1,,,
3083,2023-10-17 23:30,0,0,0,0,0,1,,,
3084,2023-10-17 23:45,0,0,0,0,0,1,,,
3085,2023-10-18 0:00,0,0,0,0,0,1,,,
3086,2023-10-18 0:15,0,0,0,0,0,1,,,
3087,2023-10-18 0:30,0,0,0,0,0,1,,,
3088,2023-10-18 0:45,0,0,0,0,0,1,,,
3089,2023-10-18 1:00,0,0,0,0,0,1,,,
3090,2023-10-18 1:15,0,0,0,0,0,1,,,
3091,2023-10-18 1:30,0,0,0,0,0,1,,,
3092,2023-10-18 1:45,0,0,0,0,0,1,,,
3093,2023-10-18 2:00,0,0,0,0,0,1,,,
3094,2023-10-18 2:15,0,0,0,0,0,1,,,
3095,2023-10-18 2:30,0,0,0,0,0,1,,,
3096,2023-10-18 2:45,0,0,0,0,0,1,,,
3097,2023-10-18 3:00,0,0,0,0,0,1,,,
3098,2023-10-18 3:15,0,0,0,0,0,1,,,
3099,2023-10-18 3:30,0,0,0,0,0,1,,,
3100,2023-10-18 3:45,0,0,0,0,0,1,,,
3101,2023-10-18 4:00,0,0,0,0,0,1,,,
3102,2023-10-18 4:15,0,0,0,0,0,1,,,
3103,2023-10-18 4:30,0,0,0,0,0,1,,,
3104,2023-10-18 4:45,0,0,0,0,0,1,,,
3105,2023-10-18 5:00,0,0,0,0,0,1,,,
3106,2023-10-18 5:15,0,0,0,0,0,1,,,
3107,2023-10-18 5:30,0,0,0,0,0,1,,,
3108,2023-10-18 5:45,0,0,0,0,0,1,,,
3109,2023-10-18 6:00,0,0,0,0,0,1,,,
3110,2023-10-18 6:15,0,0,0,0,0,1,,,
3111,2023-10-18 6:30,0,0,0,0,0,1,,,
3112,2023-10-18 6:45,0,0,0,0,0,1,,,
3113,2023-10-18 7:00,0,0,0,0,0,1,,,
3114,2023-10-18 7:15,0,0,0,0,0,1,,,
3115,2023-10-18 7:30,0,0,0,0,0,1,,,
3116,2023-10-18 7:45,0,0,0,0,0,1,,,
3117,2023-10-18 8:00,0,0,0,0,0,1,,,
3118,2023-10-18 8:15,0,0,0,0,0,1,,,
3119,2023-10-18 8:30,0,0,0,0,0,1,,,
3120,2023-10-18 8:45,0,0,0,0,0,1,,,
3121,2023-10-18 9:00,0,0,0,0,0,1,,,
3122,2023-10-18 9:15,0,0,0,0,0,1,,,
3123,2023-10-18 9:30,0,0,0,0,0,1,,,
3124,2023-10-18 9:45,0,0,0,0,0,1,,,
3125,2023-10-18 10:15,0,0,0,0,0,1,,,
3126,2023-10-18 10:30,20.61,34.33,15.32,25.77,0,1,,,
3127,2023-10-18 10:45,0,35.67,40.27,27.07,0,1,,,
3128,2023-10-18 11:00,0,6.79,40.28,27.14,0,1,,,
3129,2023-10-18 11:15,0,8.86,40.33,27.14,0,1,,,
3130,2023-10-18 11:30,0,8.84,40.19,28.23,0,1,,,
3131,2023-10-18 11:45,0,8.84,40.32,28.44,0,1,,,
3132,2023-10-18 12:00,0,8.83,40.27,28.43,0,1,,,
3133,2023-10-18 12:15,10.51,6.45,29.28,16.71,0,1,,,
3134,2023-10-18 12:30,0,9.34,44.51,34.08,0,1,,,
3135,2023-10-18 12:45,0,9.36,44.58,7.17,0,1,,,
3136,2023-10-18 13:00,16.37,9.34,27.71,35.58,0,1,,,
3137,2023-10-18 13:15,0,9.57,46.41,48.77,0,1,,,
3138,2023-10-18 13:30,0,9.58,46.4,34.52,0,1,,,
3139,2023-10-18 13:45,0,9.55,46.34,28.02,0,1,,,
3140,2023-10-18 14:00,0,9.58,46.35,35.23,0,1,,,
3141,2023-10-18 14:15,48.05,59.69,12.15,9.68,-2.53,1,,,
3142,2023-10-18 14:30,44.24,60.2,11.3,0,-3.64,1,,,
3143,2023-10-18 14:45,44.47,60.27,11.33,0,-5.92,1,,,
3144,2023-10-18 15:00,44.35,60.33,11.32,0,-4.58,1,,,
3145,2023-10-18 15:15,46.14,59.92,9.24,0,-4.5,1,,,
3146,2023-10-18 15:30,44.06,59.97,11.3,0,-4.51,1,,,
3147,2023-10-18 15:45,44.07,60.02,11.32,0,-4.5,1,,,
3148,2023-10-18 16:00,44.85,59.89,10.55,0,-4.5,1,,,
3149,2023-10-18 16:15,45.36,60.56,10.63,0,-4.49,1,,,
3150,2023-10-18 16:30,43.01,60.81,13.18,0,-4.5,1,,,
3151,2023-10-18 16:45,42.98,60.67,13.16,0,-4.49,1,,,
3152,2023-10-18 17:00,42.91,60.75,13.17,0,-4.49,1,,,
3153,2023-10-18 17:15,47.48,60.33,8.28,0,-4.49,1,,,
3154,2023-10-18 17:30,47.51,60.18,8.19,0,-4.48,1,,,
3155,2023-10-18 17:45,47.44,60.24,8.16,0,-4.49,1,,,
3156,2023-10-18 18:00,47.48,60.31,8.19,0,-4.5,1,,,
3157,2023-10-18 18:15,55,59.72,0.23,0,-4.48,1,,,
3158,2023-10-18 18:30,55.31,59.66,0,0,-4.49,1,,,
3159,2023-10-18 18:45,55.31,59.78,0,0,-4.51,1,,,
3160,2023-10-18 19:00,55.19,59.72,0,0,-4.5,1,,,
3161,2023-10-18 19:15,3.33,3.34,0,0.1,-0.34,1,,,
3162,2023-10-18 19:30,0,0,0,0,0,1,,,
3163,2023-10-18 19:45,0,0,0,0,0,1,,,
3164,2023-10-18 20:00,0,0,0,0,0,1,,,
3165,2023-10-18 20:15,0,0,0,0,0,1,,,
3166,2023-10-18 20:30,0,0,0,0,0,1,,,
3167,2023-10-18 20:45,0,0,0,0,0,1,,,
3168,2023-10-18 21:00,0,0,0,0,0,1,,,
3169,2023-10-18 21:15,0,0,0,0,0,1,,,
3170,2023-10-18 21:30,0,0,0,0,0,1,,,
3171,2023-10-18 21:45,0,0,0,0,0,1,,,
3172,2023-10-18 22:00,0,0,0,0,0,1,,,
3173,2023-10-18 22:15,0,0,0,0,0,1,,,
3174,2023-10-18 22:30,0,0,0,0,0,1,,,
3175,2023-10-18 22:45,0,0,0,0,0,1,,,
3176,2023-10-18 23:00,0,0,0,0,0,1,,,
3177,2023-10-18 23:15,0,0,0,0,0,1,,,
3178,2023-10-18 23:30,0,0,0,0,0,1,,,
3179,2023-10-18 23:45,0,0,0,0,0,1,,,
3180,2023-10-19 0:00,0,0,0,0,0,1,,,
3181,2023-10-19 0:15,0,0,0,0,0,1,,,
3182,2023-10-19 0:30,0,0,0,0,0,1,,,
3183,2023-10-19 0:45,0,0,0,0,0,1,,,
3184,2023-10-19 1:00,0,0,0,0,0,1,,,
3185,2023-10-19 1:15,0,0,0,0,0,1,,,
3186,2023-10-19 1:30,0,0,0,0,0,1,,,
3187,2023-10-19 1:45,0,0,0,0,0,1,,,
3188,2023-10-19 2:00,0,0,0,0,0,1,,,
3189,2023-10-19 2:15,0,0,0,0,0,1,,,
3190,2023-10-19 2:30,0,0,0,0,0,1,,,
3191,2023-10-19 2:45,0,0,0,0,0,1,,,
3192,2023-10-19 3:00,0,0,0,0,0,1,,,
3193,2023-10-19 3:15,0,0,0,0,0,1,,,
3194,2023-10-19 3:30,0,0,0,0,0,1,,,
3195,2023-10-19 3:45,0,0,0,0,0,1,,,
3196,2023-10-19 4:00,0,0,0,0,0,1,,,
3197,2023-10-19 4:15,0,0,0,0,0,1,,,
3198,2023-10-19 4:30,0,0,0,0,0,1,,,
3199,2023-10-19 4:45,0,0,0,0,0,1,,,
3200,2023-10-19 5:00,0,0,0,0,0,1,,,
3201,2023-10-19 5:15,0,0,0,0,0,1,,,
3202,2023-10-19 5:30,0,0,0,0,0,1,,,
3203,2023-10-19 5:45,0,0,0,0,0,1,,,
3204,2023-10-19 6:00,0,0,0,0,0,1,,,
3205,2023-10-19 6:15,0,0,0,0,0,1,,,
3206,2023-10-19 6:30,0,0,0,0,0,1,,,
3207,2023-10-19 6:45,0,0,0,0,0,1,,,
3208,2023-10-19 7:00,0,0,0,0,0,1,,,
3209,2023-10-19 7:15,0,0,0,0,0,1,,,
3210,2023-10-19 7:30,0,0,0,0,0,1,,,
3211,2023-10-19 7:45,0,0,0,0,0,1,,,
3212,2023-10-19 8:00,0,0,0,0,0,1,,,
3213,2023-10-19 8:15,0,0,0,0,0,1,,,
3214,2023-10-19 8:30,0,0,0,0,0,1,,,
3215,2023-10-19 8:45,0,0,0,0,0,1,,,
3216,2023-10-19 9:00,0,0,0,0,0,1,,,
3217,2023-10-19 9:15,0,0,0,0,0,1,,,
3218,2023-10-19 9:30,0,0,0,0,0,1,,,
3219,2023-10-19 9:45,0,0,0,0,0,1,,,
3220,2023-10-19 10:00,0,0,0,0,0,1,,,
3221,2023-10-19 10:15,0,0,0,0,0,1,,,
3222,2023-10-19 10:30,0,0,0,0,0,1,,,
3223,2023-10-19 10:45,0,0,0,0,0,1,,,
3224,2023-10-19 11:00,0,0,0,0,0,1,,,
3225,2023-10-19 11:15,0,0,0,0,0,1,,,
3226,2023-10-19 11:30,0,0,0,0,0,1,,,
3227,2023-10-19 12:00,0,0,0,0,0,1,,,
3228,2023-10-19 12:15,0,0,0,0,0,1,,,
3229,2023-10-19 12:30,0,0,0,0,0,1,,,
3230,2023-10-19 12:45,0,0,0,0,0,1,,,
3231,2023-10-19 13:00,0,0,0,0,0,1,,,
3232,2023-10-19 13:15,0,0,0,0,0,1,,,
3233,2023-10-19 13:30,0,0,0,0,0,1,,,
3234,2023-10-19 14:15,0.04,0.05,0.02,0,0,1,,,
3235,2023-10-19 14:30,0.04,0.05,0.01,0.01,0,1,,,
3236,2023-10-19 14:45,0.04,0.05,0.02,0,0,1,,,
